SMILES,chembl_cyp3a4_pchembl
Cc1ccc(C)c(NC(=O)NCc2ccc(Cl)cc2)c1,5.6
Cc1ccc(C)c(NC(=O)c2nc[nH]n2)c1,4.85
Cc1ccc(C)c(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,5.6
Cc1ccc(C)c(NC(S)=NNC(=O)c2ccc(Br)o2)c1,4.85
Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc(C(=O)N3CC(=O)Nc4ccccc43)cc2[N+](=O)[O-])c1,5.35
Cc1ccc(C)c(S(=O)(=O)N2CCC(c3nc(O)c4nnn(Cc5ccc(F)cc5)c4n3)CC2)c1,5.2
Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)c1,5.45
Cc1ccc(C)c(S(=O)(=O)NCc2ccc(C(=O)N3CCC(Cc4ccccc4)CC3)cc2)c1,5.65
Cc1ccc(C)c2[nH]c(CCCN(C)CC[C@@]3(OC(=O)N(C)C)CCc4cc(F)ccc4[C@@H]3C(C)C)nc12,4.72
Cc1ccc(C)c2[nH]c(CCCN(C)CC[C@@]3(OC(=O)N4CCOCC4)CCc4cc(F)ccc4[C@@H]3C(C)C)nc12,4.57
Cc1ccc(C)c2[nH]c(CCCN(C)CC[C@@]3(OC(=O)NCCN(C)C)CCc4cc(F)ccc4[C@@H]3C(C)C)nc12,4.7
Cc1ccc(C)c2sc(NC(=O)c3ccc(N4CCCCC4)c([N+](=O)[O-])c3)nc12,5.4
Cc1ccc(C)n1CCN1CCN(CC(=O)Nc2cc(C(F)(F)F)ccc2Cl)CC1,4.6
Cc1ccc(C)n1N1C(=O)/C(=C\c2ccc(Cl)cc2)SC1=S,4.8
Cc1ccc(C)n1NC(=O)c1ccccc1,4.5
Cc1ccc(C2(C(=O)N(C)Cc3cccs3)CC2)cc1,5.47
Cc1ccc(C2(C)NC(=O)N(CC(=O)Nc3cc(C)on3)C2=O)cc1,4.6
Cc1ccc(C2=Nc3ccccc3S[C@@H](c3cccc([N+](=O)[O-])c3)C2)cc1,5.4
Cc1ccc(C2C(=O)N(C3CCCC3)CC(=O)N2CC2COc3ccccc3O2)cc1,5.4
Cc1ccc(C2C(C(=O)c3ccccc3)=C(O)C(=O)N2CCN2CCOCC2)o1,4.6
Cc1ccc(C2C3=C(O)CCCC3=Nc3nc(SCC(=O)NCc4ccco4)nc(O)c32)cc1,5.1
Cc1ccc(C2CC(=O)C(/C=N/CCN3CCN(C(=O)Cc4ccccc4)CC3)=C(O)C2)cc1,5.5
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)NCCN4CCOCC4)cc3N2)cc1,5.1
Cc1ccc(C2CC2C(=O)NN)cc1,5.1
Cc1ccc(C2NC(c3ccc(C)cc3)C(C)C(=NO)C2C)cc1,4.85
Cc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,4.85
Cc1ccc(CC(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,5.4
Cc1ccc(CC(=O)O)cc1OCCC1(N2CCCC2)CCN(c2nc3ccc(Cl)cc3s2)CC1,5.1
Cc1ccc(CC(Cc2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1,5.9
Cc1ccc(CCN2CC(C(=O)N3CCC4(CC3)OCCO4)CC2=O)cc1,4.75
Cc1ccc(CCN2CC(C(=O)NC3CCCC3)CC2=O)cc1,4.8
Cc1ccc(CCN2CC(C(=O)NCCCN(C)Cc3ccccc3)CC2=O)cc1,4.5
Cc1ccc(CCN2CC(C(=O)NCCN3CCCCCC3)CC2=O)cc1,4.45
Cc1ccc(CCNC(=O)C2CC(c3ccccc3[N+](=O)[O-])=NO2)cc1,5.95
Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1,5.85
Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1,5.35
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2cccnc2)cc1,5.65
Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccc5c(c3)OCO5)C4C2=O)cc1,6.6
Cc1ccc(CN2CC34C=CC(O3)C(C(=O)NCc3ccco3)C4C2=O)cc1,5.05
Cc1ccc(CNC(=O)C2(CC(C)C)C=CCN2C(=O)c2ccccc2)o1,4.8
Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1,5.6
Cc1ccc(CNC(=O)C2CCC(=O)N2C2CCCCC2)cc1,5.1
Cc1ccc(CNC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1,5.45
Cc1ccc(CNC(=O)CCNC(=O)c2ccco2)cc1,4.65
Cc1ccc(CNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1,5.75
Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1,5.7
Cc1ccc(CNC(=O)CN2C(=O)COc3ccc(C)cc32)cc1,5.75
Cc1ccc(CNC(=O)COC(=O)c2cnccn2)cc1,4.75
Cc1ccc(CNC(=O)Cc2csc(Nc3nc(S)nc4ccccc34)n2)cc1,6.0
Cc1ccc(CNC(=O)Cn2cncn2)cc1,4.85
Cc1ccc(CNC(=O)[C@@H]2C[C@H]2[C@@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)o1,5.3
Cc1ccc(CNC(=O)[C@H](C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)c(F)c1F,5.2
Cc1ccc(CNC(=O)[C@H](C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)o1,5.0
Cc1ccc(CNC(=O)[C@H](C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)c(F)c1F,6.1
Cc1ccc(CNC(=O)[C@H](C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)o1,5.1
Cc1ccc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F,6.5
Cc1ccc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)o1,5.3
Cc1ccc(CNC(=O)c2nnn(-c3cccc(C)c3)c2N)cc1,4.85
Cc1ccc(CNCC(O)(c2ccc(F)cc2)c2ccc(F)cc2)cc1,5.65
Cc1ccc(CNc2nc(N)c([N+](=O)[O-])c(Nc3ccc(F)cc3)n2)cc1,5.7
Cc1ccc(COc2ccc(Br)cc2/C=N/O)cc1,5.1
Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(C)cn3)cc2)nc1,8.07
Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n3Cc2ccc(-c3ccc(F)cn3)cc2)nc1,8.26
Cc1ccc(COn2c(-c3ccc(Cl)cc3)nc3ccc([N+](=O)[O-])cc32)cc1,5.45
Cc1ccc(CS(=O)(=O)CCC(=O)NCCCN2CCCC2)cc1,4.55
Cc1ccc(CS(=O)(=O)CCC(=O)NCCCOC(C)C)cc1,4.45
Cc1ccc(CS(=O)(=O)CCC(=O)NCCN2CCCC2)cc1,4.6
Cc1ccc(CS(=O)(=O)CCC(=O)NCc2ccccn2)cc1,4.5
Cc1ccc(CS(=O)(=O)CCC(=O)NCc2cccs2)cc1,4.95
Cc1ccc(CS(=O)(=O)Cc2ccc(C(=O)NCC3CCCO3)o2)cc1,4.8
Cc1ccc(CS(=O)(=O)NC(=O)C2(C)CCN(c3nc4c(cc3C#N)C(=O)OC4)CC2)cc1,5.875
Cc1ccc(CSC(=N)Nc2ccccc2)cc1C,5.5
Cc1ccc(CSC2=CS(=O)(=O)c3ccccc3N2)cc1,5.8
Cc1ccc(CSc2nnc(-c3ccncc3)n2CC2CCCO2)cc1,5.85
Cc1ccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)cc1,5.5
Cc1ccc(CSc2nnc([C@@H]3CCCN3)o2)cc1.Cl,5.45
Cc1ccc(C[C@@H]2COCCN2C(=O)c2ccccc2-n2nccn2)cc1-c1nccs1,6.22
Cc1ccc(C[C@@H]2COCCN2C(=O)c2ccccc2-n2nccn2)cc1-n1nccn1,4.44
Cc1ccc(Cc2c(C)nc3nc(SCC(=O)NCc4ccco4)nn3c2C)cc1,5.5
Cc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,5.1
Cc1ccc(Cc2n[nH]c(=O)n2C)c(F)c1Oc1cc(Cl)cc(C#N)c1,4.92
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],4.7
Cc1ccc(Cl)cc1N,4.5
Cc1ccc(Cn2c(C)cc3c(c2=O)C(c2cccs2)C(C#N)=C(N)O3)cc1,5.85
Cc1ccc(Cn2c(C3CNCCO3)nc3ccccc32)cc1C,5.215
Cc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,5.11
Cc1ccc(Cn2ccc(NC(=O)c3cc4nc(-c5ccco5)cc(C(F)(F)F)n4n3)n2)cc1,5.55
Cc1ccc(Cn2cccc(NC(=O)NC3CCCCC3)c2=O)cc1,4.9
Cc1ccc(Cn2cnc3c(nnn3Cc3ccc(Cl)cc3)c2=O)cc1,5.5
Cc1ccc(Cn2nc(-c3ccccc3)nc2-c2ccccc2)cc1,4.95
Cc1ccc(Cn2nc(C)c(NC(=O)c3cc(-c4ccco4)on3)c2C)cc1,5.65
Cc1ccc(Cn2nnc3c(O)nc(C4CCCN(C(=O)Nc5ccc(F)cc5F)C4)nc32)cc1,5.15
Cc1ccc(Cn2nnc3c(O)nc(C4CCN(C(=O)Cc5cccs5)CC4)nc32)cc1,5.35
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1[nH]c2cnccc2c1C)C(F)(F)F,6.21
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C)cncc2[nH]1)C(F)(F)F,5.7
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(-c3ccccc3)ncc2[nH]1)C(F)(F)F,5.52
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(C(N)=O)ncc2[nH]1)C(F)(F)F,5.7
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N(C)C)ncc2[nH]1)C(F)(F)F,6.22
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N)ncc2[nH]1)C(F)(F)F,6.3
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F,8.0
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(OC(C)C)ncc2[nH]1)C(F)(F)F,6.52
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F,7.0
Cc1ccc(F)cc1Cn1c(N2CCC[C@@](C)(N)C2)cc2c1c(=O)n(C)c(=O)n2C.Cl,4.7
Cc1ccc(F)cc1Cn1c(N2CCC[C@@](C)(N)C2)cc2ncn(C)c(=O)c21.Cl,4.92
Cc1ccc(N(C(=O)C(F)(F)F)C(C(=O)NC2CCCCC2)c2cccs2)cc1C,5.2
Cc1ccc(N(C(=O)Cn2nnc(-c3ccc(F)cc3)n2)C(CC(C)C)C(=O)NCC2CCCO2)cc1,4.85
Cc1ccc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2cccs2)cc1,5.15
Cc1ccc(N(C(C)C(=O)Nc2cc(Cl)ccc2Oc2ccccc2)S(C)(=O)=O)cc1,5.35
Cc1ccc(N(C)C(=O)Oc2cccc3ccc(C)nc23)cc1,4.8
Cc1ccc(N(C)C(=O)c2c(-c3ccccc3Cl)noc2C)cc1Cl,5.9
Cc1ccc(N(CCC#N)C(=O)CSc2ccc3c(c2)OCCO3)cc1,4.8
Cc1ccc(N(Cc2ccc([N+](=O)[O-])cc2)C(=O)c2ccco2)cc1,4.55
Cc1ccc(N)c(N)c1,4.6
Cc1ccc(N)cc1Cl,4.9
Cc1ccc(N)cc1[N+](=O)[O-],4.5
Cc1ccc(N/C([S-])=C(/C(=O)c2ccc(C)c([N+](=O)[O-])c2)[n+]2ccccc2)cc1C,4.95
Cc1ccc(N/C=C(/C(=O)c2cccs2)C(=O)C(F)(F)F)cc1,4.9
Cc1ccc(N/N=C2/C(=N)N(c3ccccc3)NC2=O)cc1,4.95
Cc1ccc(N2C(=O)/C(=C/N3CCN(C(=O)c4ccco4)CC3)C(=O)NC2=S)cc1C,4.6
Cc1ccc(N2C(=O)/C(=C/Nn3cnnc3)c3ccccc3C2=O)cc1,4.8
Cc1ccc(N2C(=O)/C(=C/c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)cc1C,4.65
Cc1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1C,4.85
Cc1ccc(N2C(=O)CC(c3ccsc3)C3=C2CC(C)(C)CC3=O)cc1,5.65
Cc1ccc(N2C(=O)CSC2c2cccnc2)cc1F,4.8
Cc1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccccn2)cc1,4.85
Cc1ccc(N2CC(C(=O)Nc3cc(C)on3)CC2=O)cc1,4.65
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@@H](N)CC(C)C)c1,5.72
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)CCN(C)C)c1,5.22
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)[C@@H](C)N)c1,5.54
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,5.08
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,5.04
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN)C(C)C)c1,5.0
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,5.17
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3F)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,5.19
Cc1ccc(N2Cc3c(nc(C)c(CN)c3-c3ccc(Cl)cc3Cl)C2=O)cc1,6.57
Cc1ccc(N=C(S)N2CCN(C(=O)C3CCCO3)CC2)c(C)c1,4.65
Cc1ccc(N=C=O)cc1N=C=O,4.8
Cc1ccc(N=Nc2c(=O)[nH]n3c(C)cc(C)nc23)cc1,4.6
Cc1ccc(N=Nc2c(N)nn3c(O)c4c(nc23)CCCC4)cc1,5.1
Cc1ccc(NC(=O)/C(=C/c2cccc([N+](=O)[O-])c2)NC(=O)C2CCCCC2)c(C)c1,6.0
Cc1ccc(NC(=O)/C(=C\c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccccc2)cc1,5.95
Cc1ccc(NC(=O)/C(=C\c2ccc3c(c2)OCO3)NC(=O)c2ccco2)cc1,5.6
Cc1ccc(NC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)NC(=O)c2cccs2)cc1,6.4
Cc1ccc(NC(=O)C(=O)NCc2ccc(/C=C(/C#N)C(=O)NCc3cccnc3)o2)cc1,5.85
Cc1ccc(NC(=O)C(C)N2C(=O)C3C4CC(C(Br)C4Br)C3C2=O)cc1,5.25
Cc1ccc(NC(=O)C2(NC(=O)c3cccc(N4C(=O)CSC4c4ccccc4)c3)CCCCC2)cc1,5.55
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CCN(C(=O)CCC(=O)O)CC2)c(OC(F)F)n1,4.8
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)CC(=O)O)C2)c(OC(F)F)n1,4.51
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)CC(C)(C)C(=O)O)C2)c(OC(F)F)n1,4.8
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)CC3(C(=O)O)CCC3)C2)c(OC(F)F)n1,4.4
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)CNCCO)C2)c(OC(F)F)n1,5.34
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)Cc3c[nH]nc3O)C2)c(OC(F)F)n1,5.66
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)Cc3nnn[nH]3)C2)c(OC(F)F)n1,4.92
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(C)C2)c(OC(F)F)n1,4.85
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(CCCO)C2)c(OC(F)F)n1,4.34
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CN(CCN)C2)c(OC(F)F)n1,5.01
Cc1ccc(NC(=O)C2(c3ccccc3C(C)C)CNC2)c(OC(F)F)n1,6.67
Cc1ccc(NC(=O)C2C3CCCC2C3c2ccccc2)cc1C,5.05
Cc1ccc(NC(=O)C2CC(=O)n3c(nc4ccccc43)N2)cc1,4.75
Cc1ccc(NC(=O)CC2CS(=O)(=O)CC2CC(=O)Nc2ccc(C)c(C)c2)cc1C,5.4
Cc1ccc(NC(=O)CCC(=O)c2ccc(F)cc2)cc1Cl,4.9
Cc1ccc(NC(=O)CCN2C(=O)c3ccncc3C2=O)cc1,5.05
Cc1ccc(NC(=O)CCSc2nnc3ccccn23)cc1,6.05
Cc1ccc(NC(=O)CCc2c(C)nc3ncnn3c2C)nc1,4.8
Cc1ccc(NC(=O)CCc2ccc(S(=O)(=O)NC3CCCCC3)cc2)cc1,6.05
Cc1ccc(NC(=O)CCc2nnc([C@H]3C[C@@H](CC(C)C)C3)n2C2CC2)c(C)c1,5.3
Cc1ccc(NC(=O)CN(C)C(=O)CSc2n[nH]c(N)n2)cc1,4.5
Cc1ccc(NC(=O)CN(Cc2ccccc2)S(C)(=O)=O)cc1C,4.95
Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3C)C2=O)cc1,5.15
Cc1ccc(NC(=O)CN2CCC(NC(=O)Cc3ccccc3)CC2)cc1C,4.85
Cc1ccc(NC(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,5.0
Cc1ccc(NC(=O)CSCC(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)cc1,5.45
Cc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)o2)c(C)c1,4.6
Cc1ccc(NC(=O)Cc2ncc(C(F)(F)F)cc2Cl)cc1Cl,5.0
Cc1ccc(NC(=O)Cn2cnc3c(cnn3C(C)(C)C)c2=O)cc1,4.9
Cc1ccc(NC(=O)N(Cc2ccco2)C(C)c2ccco2)cc1C,5.5
Cc1ccc(NC(=O)N/C=C/c2ccc(Cl)cc2)cc1,7.3
Cc1ccc(NC(=O)N/C=C/c2ccco2)cc1C,4.9
Cc1ccc(NC(=O)N2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,5.225
Cc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5cccnc5)nc34)CC2)cc1,6.05
Cc1ccc(NC(=O)NCCCc2ccccc2)cc1,5.1
Cc1ccc(NC(=O)NNc2cccc(Cl)n2)cc1,4.85
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2OCCCC3c2ccccc2)cc1,5.08
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,5.11
Cc1ccc(NC(=O)OCc2cn(-c3ccc(Cl)cc3)nn2)cc1,5.1
Cc1ccc(NC(=O)[C@H]2C[C@@H](O)C[C@@H]2c2nnc([C@H]3C[C@@H](CC(C)C)C3)n2C2CC2)c(C)c1,5.52
Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2Cl)cc1C,5.55
Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2SCc2cccc(C(F)(F)F)c2)cc1C,5.5
Cc1ccc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,5.4
Cc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)cc1,5.41
Cc1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)cc1,6.27
Cc1ccc(NC(=O)c2cc(-c3ccncn3)nc3ccccc23)cc1,5.52
Cc1ccc(NC(=O)c2cc(-c3cnccn3)nc3ccccc23)cc1,5.57
Cc1ccc(NC(=O)c2cc(Cl)nc3ccccc23)cc1,5.0
Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,6.33
Cc1ccc(NC(=O)c2cc(N3C(=O)C4CC=CCC4C3=O)ccc2N2CCOCC2)cc1Cl,4.9
Cc1ccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3ccnc23)nc1,5.72
Cc1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2NCc2cccnc2)cc1Cl,5.4
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.84
Cc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1,4.95
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,5.6
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)CC(=O)N2,4.88
Cc1ccc(NC(=O)c2sc3ncnc(O)c3c2C)c(C)c1,4.8
Cc1ccc(NC(=O)c2sccc2SCc2cccc(C(F)(F)F)c2)cc1,6.0
Cc1ccc(NC(=S)N2CCN(C3CCCCC3)CC2)cc1,5.0
Cc1ccc(NC(=S)N2CCN(CCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1,5.35
Cc1ccc(NC(=S)NC(=O)c2c(-c3ccccc3Cl)noc2C)cc1,4.85
Cc1ccc(NC(=S)c2nc3ccccc3s2)cc1,4.65
Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1,5.6
Cc1ccc(NC(S)=NC2CCCC2)cc1,5.0
Cc1ccc(NC(S)=NCCN2CCOCC2)cc1C,4.8
Cc1ccc(NC(S)=Nc2ccc(Br)cc2)cc1,4.85
Cc1ccc(NC(S)=Nc2nc(CC(=O)Nc3ccccc3)cs2)cc1,5.2
Cc1ccc(NC2=C(C(=O)c3ccccc3)N(C)S(=O)(=O)c3ccccc32)cc1,5.1
Cc1ccc(NC2=NC(c3ccccc3)n3c(nc(C)cc3=O)N2)c(C)c1,4.85
Cc1ccc(NC2c3ncccc3C(=O)N2Cc2ccc(F)cc2)cc1,5.35
Cc1ccc(NCC(=O)N/N=C/c2ccc(OC(=O)c3ccco3)cc2)cc1,4.75
Cc1ccc(NCC(=O)N/N=C\c2ccc([N+](=O)[O-])o2)cc1,4.6
Cc1ccc(NCCC(=O)c2ccc(Cl)c(Cl)c2)cc1,6.2
Cc1ccc(NCCC(=O)c2ccc(Cl)cc2)cc1,4.9
Cc1ccc(NCCC(=O)c2ccc(Cl)cc2)cc1C,5.45
Cc1ccc(NNS(=O)(=O)c2ccc(C)cc2)cc1,4.55
Cc1ccc(NP(=O)(Oc2ccccc2F)Oc2ccccc2F)cc1,5.95
Cc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCc4ccccc4C3)ccc2Cl)cc1,5.9
Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)cc1,5.4
Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)cc1C,5.95
Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cccc(NC(=O)C(C)C)c3)cc2)cc1,5.05
Cc1ccc(NS(=O)(=O)c2ccc(OCC(=O)Nc3cccc([N+](=O)[O-])c3)c(C)c2)cc1,5.7
Cc1ccc(NS(=O)(=O)c2ccccc2Cl)c2c1CC(C)(C)O2,6.15
Cc1ccc(N[C@H](c2ccccc2)c2ccc3cccnc3c2O)cc1,5.5
Cc1ccc(Nc2c([N+](=O)[O-])ccc3c2=NC2(CCCCC2)N=3)cc1,5.15
Cc1ccc(Nc2cc(=O)n(C3CCCCC3)c(=O)[nH]2)cc1C,5.05
Cc1ccc(Nc2ccc(-n3ccnc3)nn2)cc1C,7.1
Cc1ccc(Nc2nc(-c3c(C)nc4ncccn34)cs2)cc1,4.6
Cc1ccc(Nc2nc(-c3sc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc3C)cs2)cc1,5.0
Cc1ccc(Nc2nc(-c3sc(NC(=O)c4cccc(Cl)c4)nc3C)cs2)cc1,4.95
Cc1ccc(Nc2nc(Cl)nc(N(C)C#N)n2)cc1,4.95
Cc1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,4.8
Cc1ccc(Nc2ncccc2C(=O)NCc2cccs2)c(C)c1,4.9
Cc1ccc(Nc2nnc(-c3ccc4c(c3)OCO4)o2)c(C)c1,5.5
Cc1ccc(Nc2nnns2)cc1,4.65
Cc1ccc(O)c(-c2cc(C(F)(F)C(F)F)nc(-c3ccccc3)n2)c1,5.05
Cc1ccc(O)c(/N=N\c2ccccc2)n1,5.3
Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3c(C)n(C)n(-c4ccccc4)c3=O)c2)c1,5.25
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(-c3nccs3)cnc21,4.64
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C3CC3)cnc21,4.89
Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc3c(Br)cccc3nc21,5.05
Cc1ccc(OC(=O)c2oc3ccc(F)cc3c2C)c(C)c1,4.4
Cc1ccc(OCC(=O)N/N=C\c2c(C)n(C)c3ccccc23)c([N+](=O)[O-])c1,5.15
Cc1ccc(OCC(=O)N2CCN(c3ccc([N+](=O)[O-])c(N4CCOCC4)c3)CC2)cc1,5.15
Cc1ccc(OCC(=O)NNC(=O)C2CCN(c3ncccn3)CC2)cc1,4.7
Cc1ccc(OCC(=O)NNC(=O)c2cccnc2)cc1,4.6
Cc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cc1,4.45
Cc1ccc(OCC(=O)Nc2ccccc2-c2ccccc2)cc1,4.7
Cc1ccc(OCC(=O)Nc2ccccc2N2CCOCC2)c(C)c1,4.85
Cc1ccc(OCC(=O)Nn2cnc3ccccc32)cc1,5.1
Cc1ccc(OCC(O)CNC(=O)c2ccccc2C(=O)O)cc1,4.55
Cc1ccc(OCC(O)Cn2c3ccccc3c3ccccc32)cc1,4.75
Cc1ccc(OCCCC(=O)N2CCOCC2)cc1,4.6
Cc1ccc(OCCCC(=O)NCc2ccco2)cc1,4.75
Cc1ccc(OCCCC(=O)Nc2ccccc2C(F)(F)F)cc1,4.8
Cc1ccc(OCCCN2C(=O)C(=O)c3cccc(C)c32)cc1,4.8
Cc1ccc(OCCCOc2cccc3cccnc23)cc1C,4.55
